100,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,98,97,5,0,0,0,0,0,0,0,0,0,0,0,0
100,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
